ReviewText,ReviewDate,ReviewAuthor,ReviewStarRating,Review Link
"I bought Kia Seltos GTX + on 30th Aug. Till now I have driven it 1800 km. Highways, hills, village everywhere I have driven it. City mileage: 12 km per litre. Highway: 17.5 km per litre. Village: 10.5 km per litre. Overall I have got mileage of 14 km per litre. The driving experience has been exemplary. 1. Awesome features. 2. It is a beast to drive. 3. Awesome pick-up. 4. No noise at all in the cabin. 5. Excellent control. 6. All expectations fulfilled. 7. Off-roading not bad at all"," Sep 10, 2019 ",By Yashpal,5.0,https://www.cardekho.com/user-review/kia-seltos/overall-car-experience-83943.htm
"Game Changer - KIA Seltos
Nice car with full of space and energy. Value for money from the base model. The cabin is awesome with nice feeling of luxury. The back seat is fit for sitting of three people. The fin shape antenna starts from the base model. Ground clearance of the vehicle is quite good but could have been a little more. Read More"," Sep 09, 2019 ",By Pankaj,4.0,https://www.cardekho.com/user-review/kia-seltos/game-changer-kia-seltos-83776.htm
"A Good Choice
Kia Seltos presented by Kia motors and has all the excellent features with a good engine. But the average is not good."," Sep 11, 2019 ",By Faldu Jentilal,5.0,https://www.cardekho.com/user-review/kia-seltos/a-good-choice-84357.htm
"Good Car
Kia Seltos is a very comfortable car at an affordable price. It has all the features that an expensive car has to be."," Sep 10, 2019 ",By Naman Chaudhary,5.0,https://www.cardekho.com/user-review/kia-seltos/good-car-84100.htm
"Nice Car But
Kia Seltos is a nice car but not that SUV type feeling like Creta or Harrier. It looks like small creta pick up. "," Sep 10, 2019 ",By Zudyo Bhai,5.0,https://www.cardekho.com/user-review/kia-seltos/nice-car-but-83936.htm
This SUV has a quality to down the sale of Hyundai Creta and MG Hector. This SUV has many special features. The day time running light of this SUV is amazing It is best in segment car Kia motors comes in India with the best product the design of this SUV.," Sep 09, 2019 ",By Prteek Singhal,4.0,https://www.cardekho.com/user-review/kia-seltos/main-quality-of-kia-seltos-83659.htm
"Kia Seltos is an amazing car with marvelous performance, hi-tech features in very attractive price. It is incomparable. Car Dekho app show each and every detail of this car which even showroom does not show us. I personally love the ventilated seat dashboard view, camera and especially bose speakers. I love that this car is based on BS 6 which is better for the environment."," Sep 09, 2019 ",By Raghav Aggarwal,5.0,https://www.cardekho.com/user-review/kia-seltos/all-in-one-kia-seltos-83624.htm
"Kia Seltos is no doubt good, I drove it. Some of the features are in the Top model of the GT line only, which is a petrol variant. Like HOD display. Other talked-about features include air-cooled seats, Bose music system, sunroof, 360-degree camera. But one must remember more the features more will be your maintenance cost. Also, 18lacs for a 5 seater isn't worth."," Sep 09, 2019 ",By Anonymous,1.0,https://www.cardekho.com/user-review/kia-seltos/overpriced-and-overhyped-83606.htm
"Value For Money
Kia Seltos  : Features like blind-spot monitor system, UVO connected Mobile App(through which we can control many operations of the car such as AC temperature, start/stop, Geo fencing & more), 360 camera, Smart air purifier, etc,  are mind-blowing one. Very spacious & premium interior which gives a sporty look. Exterior is muscular with LED headlam...Read More"," Sep 08, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/value-for-money-83417.htm
"Car Loaded With Features
Kia Seltos booking could be handled little better GTX+ launched but almost a month still not clear about price & Delivery date. The car looks good, loaded with features ..pruveonf on the higher side. Booked in July still not clear about the next process. Read More"," Sep 08, 2019 ",By Neeraj Sharma,5.0,https://www.cardekho.com/user-review/kia-seltos/car-loaded-with-features-83441.htm
I had bought Kia Seltos for my daughter but it is too good that I kept it with me only. Its mileage is best for a daily user of this car. Comfortability is best than Toyota's Innova Crysta also it's stereo speakers are having very large sound my all family members loved this car because my family contains 5 members and it is 5 seater only and the trunk is also very large.," Sep 08, 2019 ",By Udhay Brar,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-for-common-man-83428.htm
"A Winner In The Making
Kia Seltos is an amazing car with muscular body structure and bit more comfort inside and don't underrate the power of 1.5 diesel motor. Its the most feature-full car in its segment. I didn't drive the petrol one but it is definitely a good option, also Fuel economy is also decent considering its price range. All-over a good package in its segment....Read More"," Sep 08, 2019 ",By Shaheer Sheikh,4.0,https://www.cardekho.com/user-review/kia-seltos/a-winner-in-the-making-83415.htm
"Over Priced Car
I test drove Kia Seltos, no doubt it's a good car with lots of features. But these are mostly cosmetic features. It doesn't make sense to pay 18lac for a 5 seater. Also, the features would have a maintenance cost attached to them. Read More"," Sep 08, 2019 ",By Paras,1.0,https://www.cardekho.com/user-review/kia-seltos/over-priced-car-83414.htm
"Features Are Good
Kia Seltos is a very good car in competition with Hyundai Creta and price list is also good. Value for money package and we get all useful feature in Kia Seltos and looking of Kia Seltos is very good all led lights treatment, we get a 360-degree camera, powerful engines options. Read More"," Sep 08, 2019 ",By Sarvesh Vasudev,4.0,https://www.cardekho.com/user-review/kia-seltos/features-are-good-83412.htm
I took a test drive of the Kia Seltos and drove for about 8kms. It's an out and out winner the pick up the features smoothness of drive is just too good for a car in this segment.," Sep 08, 2019 ",By Sanjeev Gandhi,5.0,https://www.cardekho.com/user-review/kia-seltos/good-car-83546.htm
"Overpriced In The Segment
Price is too much for the top model of Kia Seltos, hence no fun of buying the lower models as nothing new is provided in lower models. Too much-priced car."," Sep 08, 2019 ",By Anonymous,2.0,https://www.cardekho.com/user-review/kia-seltos/overpriced-in-the-segment-83396.htm
"Excellent Car
Got this wonderful Kia Seltos 2 days back and no words can describe the sheer joy and excellent experience this beast gives. Definitely a head turner thanks to great looks. Feature rich, this one will surely give other brands a run for their money. Kia has done a wonderful job by giving options for all segments to satiate Indian market. Looking for...Read More"," Sep 08, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/excellent-car-83391.htm
"Kia Seltos - The only time the remote control key worked was at the time of the car delivery yesterday. Once out of the showroom it never worked again. When asked they say software problem, once updated it'll be fine. It was such an insult after buying this car. They don't even have a basic sense to check everything first and then deliver the product. Such ignorance and worst service."," Sep 06, 2019 ",By Girish Bm,1.0,https://www.cardekho.com/user-review/kia-seltos/worst-remote-control-key-83186.htm
"My Big Mistake
I bought Kia Seltos HTX+ Diesel 18.8 Lakh in Bangalore but my friend bought EcoSport Sports Edition Diesel for 14 lakh but it offers better safety features and more driving pleasure than Kia Kia Seltos. Service cost is 50% leas than SELTOS. I made a bigger mistake in my life. I realized after driving my friend's EcoSport back to back. It's really f...Read More"," Sep 08, 2019 ",By Ritish S,1.0,https://www.cardekho.com/user-review/kia-seltos/my-big-mistake-83342.htm
"Good SUV
Excellent car in budget and good performance SUV, I have seen ever,and it is in budget range car. Its shape is like a sports car feel and its one unique feature is headsup display which is so good at the price of budget cars. Its powerfull engine gives you a very smooth riding experience. Its all lights are LED lights which is a very good feature a...Read More"," Sep 06, 2019 ",By Vishnu Verma Verma,5.0,https://www.cardekho.com/user-review/kia-seltos/good-suv-83136.htm
"Kia Seltos is an excellent car. I have purchased HTK plus 1.5 diesel. The engine is super smooth. Light clutch, short gear shift. All needed features in the mid-range itself. Space is very good. Gives a premium feel in the interiors. No hassle next year when we change to BS6. Mileage is also very good. Overall a very good package."," Sep 06, 2019 ",By Manjunath Hegde,5.0,https://www.cardekho.com/user-review/kia-seltos/all-in-one-package-83116.htm
Kia Seltos has good features but just in the top model and top model isn't worth spending so much. The venue gives better pricing compared to seltos. Playing with the design model wise is the biggest mistake Kia has done. Led DRL unavailable in base models to 3. Even Tyres are different. 16inch tyre only in the top model.," Sep 06, 2019 ",By Praveen Jain,1.0,https://www.cardekho.com/user-review/kia-seltos/big-mistake-83072.htm
"Great Car
Kia Seltos is so amazing the looks are extravagant, I just book this car and I am waiting eagerly for its delivery. The front end of the Seltos is particularly impressive. The entry-level engine will be a 1.5-litre naturally aspirated petrol engine, producing 113bhp and 144Nm, The quality levels of the Seltos of both versions of the car that we tes...Read More"," Sep 05, 2019 ",By Dhaval Patel,5.0,https://www.cardekho.com/user-review/kia-seltos/great-car-82984.htm
"Stylish Beast
Kia Seltos looks a stylish SUV and looks like a beast. I think it would be the first selling SUV in the world."," Sep 07, 2019 ",By Arun,4.0,https://www.cardekho.com/user-review/kia-seltos/stylish-beast-83278.htm
"Best Car
Kia Seltos has given all the features that no one company has given in their car at the same price."," Sep 07, 2019 ",By Rishi Gandhi,4.0,https://www.cardekho.com/user-review/kia-seltos/best-car-83272.htm
"Excellent Features
An excellent feature in Kia Seltos like hud and air purifier ,16inches alloy wheels,6 gear transmission engine."," Sep 06, 2019 ",By Ankit Rathore,5.0,https://www.cardekho.com/user-review/kia-seltos/excellent-features-83106.htm
"Kia Seltos is a perfect car when compared to its price. No competitors of Kia Seltos in its arena within its range. Specifications are quite amazing, Quite Safe for the passengers. Overall it's amazing."," Sep 02, 2019 ",By Ayushmaan Pati,5.0,https://www.cardekho.com/user-review/kia-seltos/its-amazing-in-the-segment-82567.htm
"Kia Seltos is highly overpriced. The base model price of 9.7L is just to bring customers in. Higher automatic model price is double the base model price. E.g. Creta base vs top model price is higher by 60% only. Topmost model price is still not revealed, which will be even higher."," Sep 04, 2019 ",By Ptalniya,2.0,https://www.cardekho.com/user-review/kia-seltos/overpriced-car-82835.htm
"Kia Seltos is the best of all choice best looks most comfortable with a row with a pair of Ac many options for costume the car it looks like a German car low price on-road and Indias first builtin air purifiers, rear Ac control and the back storage space is lot more than enough best for its price point and the looks are just incredible"," Sep 03, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/price-on-point-82664.htm
"Dream Car
Kia Seltos has great design with great features. The car is good for Indian roads. It has good cabin management."," Sep 03, 2019 ",By Bikash,5.0,https://www.cardekho.com/user-review/kia-seltos/dream-car-82701.htm
"Best In Class
Kia Seltos is the best in the class car with full of features. This car is value for money."," Sep 04, 2019 ",By Suryansh Shukla,5.0,https://www.cardekho.com/user-review/kia-seltos/best-in-class-82920.htm
"Best Car
Kia Seltos is a very good car, people should but this car. The touchscreen of the car is awesome."," Sep 04, 2019 ",By Surekha Siddheshwar,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-82872.htm
"A True Featured Car
Kia Seltos is a cool car with tough and real features. Though it is a new car but has set up its legs in the worlds of cars."," Sep 02, 2019 ",By Rakesh,5.0,https://www.cardekho.com/user-review/kia-seltos/a-true-featured-car-82541.htm
"Too Much Hype
Kia Seltos - Too much hype for a 1500 cc car. It price gap between the base and top model are incomparable."," Sep 02, 2019 ",By Anonymous,1.0,https://www.cardekho.com/user-review/kia-seltos/too-much-hype-82498.htm
"Price Is Not Relevant
Kia Seltos is not for the Indian market. I think so but it's the price for Indian market are so relevant that's why some people are going to purchase"," Sep 02, 2019 ",By Shoaib Khan,1.0,https://www.cardekho.com/user-review/kia-seltos/price-is-not-relevant-82487.htm
I booked the Kia Seltos but now I change my mood because of pricing. It's a new company & there is no comparison with MG & Harrier Because Both SUV has more space than Kia Seltos.," Sep 01, 2019 ",By Saurabh Singh,2.0,https://www.cardekho.com/user-review/kia-seltos/pricing-is-too-high-82462.htm
"Kia Seltos has launched the car that every Indian was eagerly waiting for. With top-class features that customers expect in their car for the price they pay. Afterall the best entry-level premium car with Headsup display,360°camera, blindspot viewing camera. And the last one is the design of the car which is the best one."," Aug 31, 2019 ",By Dominor Boy,5.0,https://www.cardekho.com/user-review/kia-seltos/great-car-with-top-class-features-82307.htm
"I think Kia Seltos is the best car in its segment and sets a benchmark in its segment. It gathers amazing sales number i.e. 32000 units in just 6 weeks. It has got a very nice or say very much enthusiastic 1.4l petrol engine. It also got a 1.5l diesel and petrol models having a great amount of power and torque figures. This car also sets a benchmark in its ride and handling balance. Its steering gots nice feel and feedback and have a very compliant ride. It also gets some segment-first features like connected car tech, all led lights, air purity checker, ambient lighting, etc. It is offered in two trims GT and HT trim. The GT trim is offered in only 1.4l petrol while the HT trim is offered in both 1.5l petrol and diesel motor. I think that it is a very good move from a new company to establish its name in the Indian market."," Aug 31, 2019 ",By Raj Kanwar,4.0,https://www.cardekho.com/user-review/kia-seltos/the-game-changer-82293.htm
"Aggressive Looks
The Kia Seltos is well turned out and what makes it really attractive is the level of detailing on the outside. There's a bejeweled look to its LED headlights and adding a dose of bling to the front is the unique LED strip that lines the top of the grille. Look closely and you'll even see a very premium knurled finish on the grille's chrome surroun...Read More"," Sep 01, 2019 ",By Abhishek Sahu,5.0,https://www.cardekho.com/user-review/kia-seltos/aggressive-looks-82458.htm
"Confusing Models Of - Kia Seltos
Only top-end models have some features which too are overpriced. Also, they don't have GTX+ in automatic, that can offer all the features. Some high-end models miss ventilated seats, some miss 360 camera. They do not have a model which offers everything in spite of confusing model lineup. The top-end model currently on offer is way inferior to the ...Read More"," Sep 01, 2019 ",By Ankur,1.0,https://www.cardekho.com/user-review/kia-seltos/confusing-models-of-kia-seltos-82416.htm
"Value For Money
Kia Seltos is value for money car and has good features. The car is more price worthy as compared to its rivals. It has a unique white interior option."," Aug 31, 2019 ",By Ask Khanuja,5.0,https://www.cardekho.com/user-review/kia-seltos/value-for-money-82298.htm
Most of the reviews for Kia Seltos are based on looks or options of features. Very few actual users. I didn't like the display which seems to be a misfit in place. The back seat could have been a bit more supportive. The reviews are seems to overrate.," Sep 01, 2019 ",By Sheel,3.0,https://www.cardekho.com/user-review/kia-seltos/nice-car-but-need-some-improvments-82410.htm
"Best Car
Kia Seltos is the best car in its segment had good experience in a test drive. Already booked and now waiting for delivery of the Car."," Sep 01, 2019 ",By Kalim Khan,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-82409.htm
"Great Looks
Kia Seltos is value for money, it gives simply superb Smooth driving. Overall its a good SUV in the market."," Sep 01, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/great-looks-82360.htm
"Nice Car
Kia Seltos is a very nice car with great colors. It has good ground clearance and interiors."," Sep 01, 2019 ",By Praveen,5.0,https://www.cardekho.com/user-review/kia-seltos/nice-car-82336.htm
"Budgeted Car
Kia Seltos is the best-budgeted car for the middle-class family."," Aug 31, 2019 ",By Anirudh Sharma,5.0,https://www.cardekho.com/user-review/kia-seltos/budgeted-car-82253.htm
"I was looking for a small car as I already have a Toyota Fortuner so wanted to get a smaller version of SUV. Kia is totally a sibling of Hyundai it offers loads of features which are uncountable, above all priced at such a competitive price is the best thing done by Kia. One thing I would like to tell that rather the mg is also a good option but the headlights on the bumper like the harrier made me feel disappointed as we know that it would give great visual in night but above that we live in a country where road accidents happen quite frequently and the major part of the car damaged is the bumper we all know that and having headlight on it is a problem according to my opinion."," Aug 30, 2019 ",By Sarthak Sharma,5.0,https://www.cardekho.com/user-review/kia-seltos/the-best-in-segment-82159.htm
"The Market Leading Car;
Kia Seltos is the car best under 20lac segment. The market-leading, best of best design and a luxury class sporty interior all makes the seltos the best car to buy, if your budget is under 20lacks. Better than the Creta. Has a very good road presence looks even better than many cars on the road and seltos will make you feel like the boss of the roa...Read More"," Aug 30, 2019 ",By Abhyuday Pratap Singh Rathore,5.0,https://www.cardekho.com/user-review/kia-seltos/the-market-leading-car-82136.htm
"Great Car;
Kia Seltos - Kia the name itself is enough to buy the Kia Seltos. In India, it might be a new name but globally its a well-established brand, so if you like the car don't think twice about buying Kia Seltos. There are 3 engine option, two petrol and one diesel and let me tell you whichever engine you'll pick you won't be disappointed. I had driven ...Read More"," Aug 30, 2019 ",By Amit Jain,4.0,https://www.cardekho.com/user-review/kia-seltos/great-car-82082.htm
"Dream Catcher
Exceptionally, Kia Seltos is a well-designed car in its class. Hoping a better after purchase experience, Bose 8 speakers experience is amazing, especially with the foldable rear seats, just makes it up for a perfect Sunday ride of the city. Read More"," Aug 30, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/dream-catcher-82037.htm
"Kia Seltos - HTED and HTKD diesel variant have a price difference of  2 lakh whereas HTE and HTK petrol version only 50k difference for same feature difference is clear, the company are cheating on people."," Aug 30, 2019 ",By Shiva,1.0,https://www.cardekho.com/user-review/kia-seltos/prices-are-not-fair-82152.htm
"Kia Seltos - Making fool if you compare the base model to top model, price is almost double and looking to the current scenario we neither ignore safety nor avoid upgraded technology and in such case few better options are available."," Aug 30, 2019 ",By Vivek,2.0,https://www.cardekho.com/user-review/kia-seltos/not-good-82060.htm
"My Dream Car
Kia Seltos is so beautiful & new generation choice car. Seats are much comfortable."," Aug 31, 2019 ",By Anonymous,4.0,https://www.cardekho.com/user-review/kia-seltos/my-dream-car-82185.htm
"Good Car;
I am very surprised with Kia Seltos and I love Kia Seltos, amazing feature, exteriors."," Aug 30, 2019 ",By Karan Sharma,5.0,https://www.cardekho.com/user-review/kia-seltos/good-car-82092.htm
"Well Built Car;
Kia Seltos is a well built car. The engine of the car gives good performance.Digitally equipped interior. "," Aug 30, 2019 ",By Vijin Ap,4.0,https://www.cardekho.com/user-review/kia-seltos/well-built-car-82090.htm
"Great Car;
Kia Seltos is very nice car overall its comparison to Mercedes glc200 it's very comfortable and very efficient."," Aug 30, 2019 ",By Ganesh Ghungurkar,5.0,https://www.cardekho.com/user-review/kia-seltos/great-car-82067.htm
"Good Packaged Car;
Kia Seltos is a great overall package which has a bundle of features and most of these are great utility features like blind-spot, monitor view, wireless phone charging, a head-up display, air purifier and luxury features like sunroof, bigger screen, bose speakers, with a sporty turbo engine which is a big wow. It also gets 6 airbags and high stren...Read More"," Aug 29, 2019 ",By User,5.0,https://www.cardekho.com/user-review/kia-seltos/good-packaged-car-81967.htm
"Takes Indian Customers For Granted - Kia
Kia Seltos is just a hype. Who wants these unending gizmos. It's a car not worth the price. Moreover, the way Kia has handled clients, booking process, brochures etc are all worst experience. Look at the cheap doors, inside lock buttons etc they're way too substandard. Better stay away from such a product. Read More"," Aug 29, 2019 ",By Arvind Gupta,1.0,https://www.cardekho.com/user-review/kia-seltos/takes-indian-customers-for-granted-kia-81962.htm
"Kia Seltos has very good features and very good driving experience, its also have a good sound system and also have a good quality internal system and also have good quality seats and very good touch screen display and have a good quality navigation system and also have a good rear seating experience overall it's a very good car."," Aug 29, 2019 ",By Sanket Kolapkar,5.0,https://www.cardekho.com/user-review/kia-seltos/awesome-experience-81951.htm
"Kia Seltos contains many luxurious features like bose speakers, ambient light, temperature control, etc. It looks amazing than mg hector. For me its the best SUV in comparison to hector and Creta."," Aug 29, 2019 ",By Kanishk Agrawal,5.0,https://www.cardekho.com/user-review/kia-seltos/feature-rich-car-81916.htm
Kia Seltos is the best car in its segment. Car is available at an affordable price and loaded with amazing features. It gives tiger look from the front. Can't get a better deal at this price.," Aug 29, 2019 ",By Abhishek Mehta,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-in-its-segment-81878.htm
"Just Disappointed
Kia Seltos is only hype, for me, it's just a waste and we should also explore other brands like Hyundai, Tata. Highly disappointed with the price of this car."," Aug 30, 2019 ",By Anonymous,1.0,https://www.cardekho.com/user-review/kia-seltos/just-disappointed-82024.htm
"Best Car For Driving;
 Kia Seltos is a very nice car. I recommend this car to everyone."," Aug 29, 2019 ",By Harshit Chopra,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-for-driving-81963.htm
"Outstanding Car;
Kia Seltos is a powerfull SUV But Price Is too high even a Person can buy full-size SUV like mg Hector. The GT variant is too much power to drive."," Aug 29, 2019 ",By Nikhil Gawali,5.0,https://www.cardekho.com/user-review/kia-seltos/outstanding-car-81864.htm
"Best Car;
 Kia Seltos is very attractive by its looks and design. The red colour of the Kia Seltos is one of the best."," Aug 29, 2019 ",By Anubhav Singh,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-81861.htm
"One Of The Best Car;
Kia Seltos is one of the best cars in this segment. But Hyundai Creta is leading in India in this segment."," Aug 29, 2019 ",By Ronak Satani,2.0,https://www.cardekho.com/user-review/kia-seltos/one-of-the-best-car-81858.htm
"Nice But Expensive;
Kia Seltos is an excellent car but interior, particularly the plastic and leather used, are not up to the mark. The dashboard and door interior plastic are not worth. It does not match with the car of 15-16 lacs. The bottle holder plastic is not at all good. Feature-wise Kia Seltos is better than any car in its variant. Read More"," Aug 28, 2019 ",By Sunita Yadav,4.0,https://www.cardekho.com/user-review/kia-seltos/nice-but-expensive-81777.htm
"Market Is Burning;
Kia Seltos is a wow car. My expectation is that this thing's going to hit the SUV segment with a big impact. Now the competition has become really tough. This SUV comes with many power-packed features which are first in segment. This makes it stand out from other rivals. Only thing I doubt is about the aftersales service and all. If thats also good...Read More"," Aug 28, 2019 ",By Avinash,4.0,https://www.cardekho.com/user-review/kia-seltos/market-is-burning-81694.htm
"Kia Seltos is an exceptionally well-designed car in its class. hoping a better after purchase experience, Bose 8 speakers experience is amazing, especially with the foldable rear seats, just makes it up for a perfect Sunday ride off the city. Most of the hippies would understand what I mean ;)"," Aug 29, 2019 ",By Rajath,5.0,https://www.cardekho.com/user-review/kia-seltos/dream-catcher-81836.htm
"Kia Seltos is an excellent car but interior, particularly the plastic and leather used, are not up to the mark. The dashboard and door interior plastic are not worth. It does not match with the car of 15-16 lacs. The bottle holder plastic is not at all good. Feature-wise Kia Seltos is better than any car in its variant. "," Aug 27, 2019 ",By Bijay Samal,4.0,https://www.cardekho.com/user-review/kia-seltos/seltos-interior-need-to-be-changed-81623.htm
"Amazing Exterior Look;
  Kia Seltos is an amazing car, which has a good pick up and very comfortable to drive. Looks of the car are amazing. Good exterior and most important it's LED highlights are great. Read More"," Aug 27, 2019 ",By Vikram Singh Jat,5.0,https://www.cardekho.com/user-review/kia-seltos/amazing-exterior-look-81604.htm
"All In One Product;
Kia Seltos is best ever in segment SUV provided by Kia. Now other car companies need to think and bring any product in the market to compete for the car in all performa . This product sets line really high for other competitors. I brought the Kia Seltos near about 4 days ago and I can simply say I like it other than any car. Read More"," Aug 29, 2019 ",By User,5.0,https://www.cardekho.com/user-review/kia-seltos/all-in-one-product-81792.htm
Kia Seltos is nice spacious car also and it has very nice features such as back cameras exactly the companies are doing many good things for us so that we can give nice sales to them so we should try to buy this cause.," Aug 28, 2019 ",By Aditya Abhisekh,4.0,https://www.cardekho.com/user-review/kia-seltos/nice-car-81778.htm
"Marvellous Car;
Kia Seltos features are marvellous at this price range. what should I tell you about the looks seriously its speechless, headlamps and a body design like beauty, it seems to smash all the SUV in the market and also gave a precious welcome to Kia cars in India. Read More"," Aug 27, 2019 ",By Rohit Chawla,5.0,https://www.cardekho.com/user-review/kia-seltos/marvellous-car-81614.htm
"Wow Car Of India;
Kia Seltos is awesome car. I just loved the stylish looks of the car. It is the best compact SUV in the Indian market."," Aug 29, 2019 ",By Yatish Pandre,5.0,https://www.cardekho.com/user-review/kia-seltos/wow-car-of-india-81789.htm
"Best In The Segment;
 Kia Seltos is the best car in the segment. It has better interiors, best music system. Looks of this car are better than other cars in this segment."," Aug 27, 2019 ",By Avanish Sharma,3.0,https://www.cardekho.com/user-review/kia-seltos/best-in-the-segment-81617.htm
Great start-up in India by the KIA with Seltos as the most smooth ride but not in Indian condition road as the suspension would be done better and hope so the durability of the car functions will stay last longer. It might work till 5-6 years with the surprisingly low maintenance. ," Aug 25, 2019 ",By Bhavesh Chauhan,5.0,https://www.cardekho.com/user-review/kia-seltos/smooth-car-with-great-features-81224.htm
"Comfortable Car;
Kia Seltos is a very good car. It is very comfortable to ride and it comes with advance technology."," Aug 27, 2019 ",By Achal Butia,5.0,https://www.cardekho.com/user-review/kia-seltos/comfortable-car-81591.htm
"Best Car
The best car in this price range more features than MG Hector, Hyundai Venue far better engine, best audio system in this segment."," Aug 27, 2019 ",By Anup,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-81563.htm
"About the car : Kia Seltos
It's a very excellent car. It's interior design and exterior design are best and it's looking so shining"," Aug 27, 2019 ",By Ashish,5.0,https://www.cardekho.com/user-review/kia-seltos/about-the-car-kia-seltos-81538.htm
"Kia Seltos : The Best Car
Nice Car with amazing looks and the variants are very spacious available at an affordable price range."," Aug 27, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/kia-seltos-the-best-car-81484.htm
"Simply Superb : Kia Seltos
Everything about the car is excellent. There are multiple features that are first in class and icing on the cake is price."," Aug 27, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/simply-superb-kia-seltos-81482.htm
"Perfect For Indian Market
The GT Line is worth waiting. It should beat mg Hector in additional features. The best engine for better performance."," Aug 27, 2019 ",By Eniyan,5.0,https://www.cardekho.com/user-review/kia-seltos/perfect-for-indian-market-81459.htm
"Simply superb : Kia Seltos
Everything about the car is excellent. There are multiple features that are first in class and icing on the cake is price."," Aug 26, 2019 ",By Naren,5.0,https://www.cardekho.com/user-review/kia-seltos/simply-superb-kia-seltos-81458.htm
"Perfect Car In SUV Segment For Indian Market
Excellent automobile sure will rock. But a moon roof option also would be a great thought if they offer in other variants which do not have a sunroof."," Aug 26, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/perfect-car-in-suv-segment-for-indian-market-81280.htm
"Best Car in its Segment
Great Specs with first in segment features like Bose sound system and built-in air purifier, heads up display."," Aug 25, 2019 ",By Jashanpreet Singh,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-in-its-segment-81166.htm
"Specs are really beautiful, particularly 360° camera, purifier, 17"" wheels, 10.25"" tab, and of course the price. Reclining seats to add to comfort at the back and 7 spead dct. We love the car and it has connecting to the service. We are waiting for to take delivery"," Aug 24, 2019 ",By Stanley Jason,5.0,https://www.cardekho.com/user-review/kia-seltos/waiting-for-our-dream-seltos-gtx-80929.htm
"An Amazing Car
This is an amazing car with good features. The safety features are very good. Overall a nice car in the segment.   "," Aug 25, 2019 ",By विरेन्द्र कुमार,4.0,https://www.cardekho.com/user-review/kia-seltos/an-amazing-car-81154.htm
"Pricing for diesel is awful, the first variant difference in petrol and diesel is just 30,000 and from the second variant onwards the difference gets to Rs.1,00,000. Conclusion: just keep starting price cheap this has been done by Kia. Comparing the price of the last variant it is the most expensive car in this segment."," Aug 25, 2019 ",By Geetadevi Gupta,2.0,https://www.cardekho.com/user-review/kia-seltos/awfully-priced-81148.htm
"Best deal at the price point
Each and every part is detailed at its best. Come with lots of features which aren't available in another vehicle of the same price range. Better than Creta."," Aug 25, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/best-deal-at-the-price-point-81045.htm
"Amazing Car: Kia Seltos
Well, I like this car in this segment :). Because of its new features and BS6 engines. And it's auto-connect technology and many other new features."," Aug 25, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/amazing-car-kia-seltos-81035.htm
"Worth Buying
I think that this is a wonderful car. It is a perfect car for India and its also good at offroad driving and it is also a budget car."," Aug 24, 2019 ",By Sameer Khan,5.0,https://www.cardekho.com/user-review/kia-seltos/worth-buying-80976.htm
I think Kia has done a beautiful job by designing this beautiful sporty finish car. It is the best car in this segment. It is also a value for money package. Kia Seltos automatic transmission has the best driving experience. ," Aug 24, 2019 ",By Shrisha G Shetty,5.0,https://www.cardekho.com/user-review/kia-seltos/beautiful-car-80966.htm
"Attracting New Features: Kia Seltos
I like this car, Kia Seltos in this segment. Because of its new features and BS-6 engine. And it's auto-connect technology. And many other new features."," Aug 24, 2019 ",By Minakshee Koli,5.0,https://www.cardekho.com/user-review/kia-seltos/attracting-new-features-kia-seltos-80851.htm
"Best Car;
Kia Seltos is one of the best in its segment to buy this beauty I liked it very much excellent car. I am gonna buy this one soon."," Aug 24, 2019 ",By P.shahbaz Hussain,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-80846.htm
"Just Normal;
Kia Seltos is not up to the expectations. just too many engine options, the features were exaggerated too much prior to launch."," Aug 24, 2019 ",By Bhupendra Bandre,3.0,https://www.cardekho.com/user-review/kia-seltos/just-normal-80824.htm
