ReviewText,ReviewDate,ReviewAuthor,ReviewStarRating,Review Link
"Awesome car.
What a smooth and powerful car. Great looks and fuel-efficient. Value for money and highly recommended."," Dec 03, 2019 ",By Ammar Chichi,5.0,https://www.cardekho.com/user-review/mg-hector/awesome-car-95368.htm
"Perfect SUV.
Surely we can say it is a perfect fully loaded SUV model, well done by MG, Hector is stepping stone of our future cars."," Nov 30, 2019 ",By Sai Charan Mahamkali,5.0,https://www.cardekho.com/user-review/mg-hector/perfect-suv-95058.htm
"Fantastic car
Fantastic car, great pick-up, comfortable seats. Controlling system is excellent, smooth to drive."," Nov 30, 2019 ",By User,4.5,https://www.cardekho.com/user-review/mg-hector/fantastic-car-95074.htm
"Best car of the world.
Best in the segment. Better from the Fortuner and Endeavor. The voice control smart technology, I couldn't find it anywhere."," Dec 01, 2019 ",By Kuldeep Yadav,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-of-the-world-95173.htm
"The best car ever saw. Amazing driving experience and handling quality. The better interior can be made by making it airy, you can go for it if you have a family then go for it."," Dec 01, 2019 ",By Dr Dilip,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-for-family-95156.htm
"Amazing performance.
Best car and interior so far. Lovely design and quality are superb."," Nov 30, 2019 ",By Shakir Shaikh,5.0,https://www.cardekho.com/user-review/mg-hector/amazing-performance-95083.htm
"Superb car.
Very affordable range and super high-quality car. Very comfortable seating and quite silent. The A.C. system and circulation are pretty good."," Nov 30, 2019 ",By Souvik Majumder,5.0,https://www.cardekho.com/user-review/mg-hector/superb-car-95059.htm
"Superb car.
Superb interior and custom design. Awesomely running and very comfortable."," Dec 02, 2019 ",By Paytm Axis,5.0,https://www.cardekho.com/user-review/mg-hector/superb-car-95267.htm
"The silent monster.
This car is giving a lot of features, function, and comfort to the passengers. It has a true feel of an SUV."," Dec 01, 2019 ",By Taif Arif,5.0,https://www.cardekho.com/user-review/mg-hector/the-silent-monster-95210.htm
It is better than Kia Seltos and the price is also good. The best car in the segment which gives you many features. If you want to open sunroof yon can simply say I am feeling hot or you can say anything to it.," Dec 01, 2019 ",By Vansh Jiwanani,5.0,https://www.cardekho.com/user-review/mg-hector/the-best-car-in-the-segment-95136.htm
"People say that the electronics won't work out in India but MG has proved almost everyone wrong. Speaking of electronics, the car is fully loaded with advanced technology and none of them feels like it's overdone. My second point is the mileage, Hector is an SUV but still offers great mileage of around 16kmpl. The dimensions of the car are humungous. In terms of comfort, the car can beat any of its rivals and is also prepared to compete with upper-class SUVs like Fortuner, Endeavour, etc. I recently went on a road trip in my hector and the ride quality was amazing, the suspensions were pretty soft providing a clean ride. Though the car is pretty huge, it is easily drivable in the city without any problem. I've heard it is also called the internet car due to the presence of a massive touch screen system with a pretty clear voice assistant. It manages to recognize the Indian accent as well. The pricing of the car is pretty neat and is the best car in the segment."," Nov 28, 2019 ",By Ritesh Gourav,2.0,https://www.cardekho.com/user-review/mg-hector/amazing-machine-94866.htm
"This car fulfils everything in 20 budget.
I drove MG Hector (Sharp) Petrol Hybrid for more than 1000kms. Both in city traffic (200km) and on national highway (800km). It gives superior comfort for drivers/passengers. HiTech features make you feel like you are in full control of the car. No complaints in this section. Overall I am very happy. After driving it on different roads in city & h...Read More"," Nov 28, 2019 ",By Alok Narayan Pandey,4.0,https://www.cardekho.com/user-review/mg-hector/this-car-fulfils-everything-in-20-budget-94869.htm
"Everything you need in a car
Very nice design and stylish car. The interior of the hector is amazing and the touch screen is like a tab. The alloy wheel of the hector is beautiful, exterior and interiors too. The ground clearance of hector is ample. I like the interior options. The headlight was very nice and the backlight is also good. The boot space was so spacious. I like M...Read More"," Nov 30, 2019 ",By Johney Robert,5.0,https://www.cardekho.com/user-review/mg-hector/everything-you-need-in-a-car-95041.htm
"The Best
MG Hector is a very experienced vehicle. It is made by Morris Garages (Mg) Hector. Its budget is very low and has advanced features. Its massive sunroof gives a pleasant feel to the cabin. Its touch screen is also controlled by voice. Its leg space is massive. Its price starts from 12.17 lakh. I really want to buy this car. Read More"," Nov 29, 2019 ",By Mehul Jhala,3.0,https://www.cardekho.com/user-review/mg-hector/the-best-95009.htm
"Read a few reviews where people alleged very low fuel efficiency. On a normal day in Delhi (route Noida Gurgaon at 9 AM) and (Gurgaon Noida 7 PM), my car has given an average of 12 kmpl. And while travelling bumper to bumper, it is 9-10kmpl."," Nov 29, 2019 ",By Nikit Popli,5.0,https://www.cardekho.com/user-review/mg-hector/fuel-average-94913.htm
"The power devil
The perfect size car with the best class infotainment system and interiors. The tyres and the rims are eye-catchy and the front lights are alluring. The best car in its segment with appearance and power, with huge space, the car packs a good load and is great for trips and adventures. The company will get a huge advantage in the Indian market. Read More"," Nov 29, 2019 ",By Vishesh Yadav,5.0,https://www.cardekho.com/user-review/mg-hector/the-power-devil-94924.htm
"Amazing machine.
Can't comment over the engine quality because British cars are amazing in quality check. Build quality and features are also good."," Nov 29, 2019 ",By Akhilesh Akshay,3.0,https://www.cardekho.com/user-review/mg-hector/amazing-machine-94942.htm
"My favorite car
Excellent car in the world so far. It is best for long tours. Also, the logo of the car is impressive."," Nov 28, 2019 ",By Sushil Malik,5.0,https://www.cardekho.com/user-review/mg-hector/my-favorite-car-94875.htm
"Mind blowing car.
Nice features at less cost, It's helpful for everyone and it's featured as same as Jeep Compass."," Nov 28, 2019 ",By Umesh Hari Mahalpure,5.0,https://www.cardekho.com/user-review/mg-hector/mind-blowing-car-94891.htm
"This car is amazing.
Smooth drive and fantastic looks. Everything is amazing here in this car."," Nov 28, 2019 ",By Raj Pandit,5.0,https://www.cardekho.com/user-review/mg-hector/this-car-is-amazing-94853.htm
"Best and brilliant car by MG. If we compare the cars in Hector's price range Jeep compass is overprized, no premium features, and no comfort. Tata Harrier is fair and the interior is worst. The segment king Hyundai Creta is just like I20 wearing heels it is not a car Worth buying. I waited for mg was confused in hector and Creta but Hector was just better than Creta in terms of design, features, interior. So those people planning to buy hector buy the smart model because of it worth buying and I have also bought the smart one. Very Smooth SUV and with safety. A superior look with great Interior. When we talk about feature all upgrade and fully internet SUV."," Nov 27, 2019 ",By Gurmeet Balyan,5.0,https://www.cardekho.com/user-review/mg-hector/best-and-brilliant-94678.htm
"Got a chance to drive this car. I didn't expect that the petrol hybrid engine gives this type of power. This engine is really awesome. The 1.5 ltr hybrid engine gives a lot of power in the mid-range up-to 2000 rpm some amount of lag is there but it pulls up pretty quick. The safety features of this car are very good, 6 airbags, Abs, EBD, TC, Hill hold etc. The design of this car is awesome and the comfort is very good. The rear passenger gets a rear armrest, rear Ac vents and a good amount of space. The main attraction of this car is the internet Inside 10.4-inch huge touch screen. It's really awesome. The sound quality is also great. Pros:- 1. Value for money 2. Fully loaded, the features in this price are like Panoramic sunroof, 10-inch touch screen with android auto and apple car play with 5G sim support, electrically adjustable driver seat etc 3. Safety. Cons:- 1. The Breaking is okay, not that great."," Nov 27, 2019 ",By Anonymous,4.0,https://www.cardekho.com/user-review/mg-hector/this-british-suv-listens-to-you-and-talks-back-94659.htm
"Quite strong.
Nice car and a strong body. The leather seats are average. Suspension and space are good here. there is no engine sound. Everything is perfect."," Nov 28, 2019 ",By Palam Estates,5.0,https://www.cardekho.com/user-review/mg-hector/quite-strong-94846.htm
"Great car.
It was an amazing experience. I am very proud to own this car."," Nov 28, 2019 ",By Yadagiri Shaganti,5.0,https://www.cardekho.com/user-review/mg-hector/great-car-94792.htm
"MG HECTOR is one of the best and fully loaded SUV, which was provided at a lower cost in all variants. Ride quality and looks are also good. Comfortable seats, panoramic sunroof and AC performance are fabulous. Value for money."," Nov 28, 2019 ",By Sarthak Jariwala,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-in-the-segment-94784.htm
"Dream car.
Best in the class segment! Highest cabin space in this segment with the best interior and exterior. If you are an SUV lover, then go for it."," Nov 27, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/mg-hector/dream-car-94731.htm
"MG Hector - The best car
It is the best car in India and in low price, we get a luxury car. We feel better inside the car and it goes smooth on the road. The interior design is too better than other cars and the interesting thing is the sunroof as is not single, it is double sunroof. Read More"," Nov 25, 2019 ",By Max Vijay,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-the-best-car-94538.htm
"Good car
This car's voice command system is really good and it's look is also good so I would give it a five-star rating."," Nov 26, 2019 ",By Ishtiaque Ahmed,5.0,https://www.cardekho.com/user-review/mg-hector/good-car-94648.htm
"Such a high rated and luxurious class segment car. It has great looks and great features. Fully automatic loaded features. High ground clearance, big boot space, electronically  adjustable seats and sensors I mostly like features in this car. Voice control feature giving amazing feel driving this car."," Nov 28, 2019 ",By Rohit Kshatriya,5.0,https://www.cardekho.com/user-review/mg-hector/dream-car-mg-hector-94823.htm
"Wonderful Car
It is a nice car, it has a very good system, the interior design of the car is very good and comfortable, the speakers of this car are very good."," Nov 26, 2019 ",By Alex Joseph,5.0,https://www.cardekho.com/user-review/mg-hector/wonderful-car-94581.htm
"The car of Dreams
People say that the electronics won't work out in India but MG has proved almost everyone wrong. Speaking of the electronics, the car is fully loaded with advanced technology and none of them feels like it's overdone. My second point is the milage, hector is an SUV but still offers great mileage of around 16km/l. The dimensions of the car are humun...Read More"," Nov 23, 2019 ",By Hardik,5.0,https://www.cardekho.com/user-review/mg-hector/the-car-of-dreams-94338.htm
The car is good on cosmetics but I don't think that you can trust the engine for the long run. MG still needs to take care and refine the engine according to Indian road conditions. Giving a variety of features won't help if there is an issue in engine quality. The mileage is also very less and gives 7 KMPL on the highways.," Nov 24, 2019 ",By Chintan,2.0,https://www.cardekho.com/user-review/mg-hector/ok-car-to-buy-94442.htm
"Best SUV
MG Hector is the best mid-size SUV. It feels like luxury cars with the best automatic functions. This car is almost best in everything but its mileage is not too high."," Nov 24, 2019 ",By Ashu Verma,5.0,https://www.cardekho.com/user-review/mg-hector/best-suv-94415.htm
This is a perfect SUV. This gives a real feel of SUV it is having so much space for your luggage and persons sitting in it. I think it is the best SUV in this price range. This car is having a nice sound system. I am having its petrol variant. MG also provides diesel variant.," Nov 23, 2019 ",By Pinky Parmar,5.0,https://www.cardekho.com/user-review/mg-hector/it-is-the-perfect-suv-94339.htm
"Go for it Worth Buying
Best build quality in its segment, good cabin insulation from the outside world, less NVH level, cabin cooling capacity is quite good."," Nov 22, 2019 ",By Venkatppathyadhith,5.0,https://www.cardekho.com/user-review/mg-hector/go-for-it-worth-buying-94303.htm
"Greatest car
The best car at this budget including all the features and especially the Internet inside concept. This car includes a very nice experience."," Nov 25, 2019 ",By Narendra Kr. Sethi,5.0,https://www.cardekho.com/user-review/mg-hector/greatest-car-94533.htm
"Best SUV
This is the best car under 20 lacs with lots of features and it is better than other cars and the best car."," Nov 25, 2019 ",By Sb Sudip,5.0,https://www.cardekho.com/user-review/mg-hector/best-suv-94490.htm
"Value For Money Car
MG Hector has the best engine and suspension. It has great pickup and an awesome music system. Overall, It is a value for money car."," Nov 24, 2019 ",By Beast Gamer,5.0,https://www.cardekho.com/user-review/mg-hector/value-for-money-car-94432.htm
"Great Performer
It is a complete package whether you are thriving for power or safety features, MG Hector has it all. The company has left no stones unturned when it comes to the body layout, it looks massive and beautiful at the same time. The interiors of the car are of premium quality and certainly makes the user feel true value for the money. Read More"," Nov 24, 2019 ",By Mohit Gupta,4.0,https://www.cardekho.com/user-review/mg-hector/great-performer-94429.htm
"Nice looking car
The performance is good. The sunroof is very nice. It is an internet car. AC condition is good in performance."," Nov 22, 2019 ",By Rishal Pp,5.0,https://www.cardekho.com/user-review/mg-hector/nice-looking-car-94268.htm
"The length and wheelbase are the largest amongst its rivals, though the narrow girth and excessive rear overhang do throw proportions off a bit. The 17-inch wheels also look a size too small. Generous use of chrome means the Hector is big on bling and elements like the split LED DRLs and headlamps set up ensure the MG grabs attention. The MG's cabin is simply cavernous and there is plenty of space for five passengers and their luggage. Range-topping versions get a massive panoramic sunroof that only adds to the airy feel in the interior. There are lots of other goodies onboard and the features really are a draw in their own right. The much talked about a 10.4-inch touchscreen that comes armed with connectivity tech is the focal point on the dashboard. Material quality is largely good but you will find some less special bits in the interior as well. The MG Hector Diesel is 170 HP, 2.0-liter engine, mated to a 6-speed manual transmission, packs enough grunt and impresses with its linear power delivery and refinement. A snappy clutch remains a pain point of the Fiat-sourced engine though. The MG Hector Petrol gets a 143 HP, 1.5-liter turbocharged unit with a 6-speed manual as standard and a 48 V mild-hybrid setup as an option. The petrol hybrid is easy-going but lacks oomph for quick overtakes. The dual-clutch transmission does add convenience to the package but it's not the slickest of gearboxes. The ride quality is fairly good at town speeds, but up the pace, and you'll get a fair bit of body movement on undulating surfaces. The MG doesn't feel as well tied down as rivals at triple-digit speeds either and the noticeable body roll also means it simply isn't a driver's car. The steering isn't the most fearsome but it is light at low speeds and makes it easy to maneuver the large SUV."," Nov 20, 2019 ",By Brij Bhushan Katoch,5.0,https://www.cardekho.com/user-review/mg-hector/it-is-a-very-cool-car-94123.htm
"Its awesome and a good car
It's an amazing car. I like it, it is awesome. The features and everything is good and it has good braking. The mileage is also good."," Nov 22, 2019 ",By Jitendra Balwani,5.0,https://www.cardekho.com/user-review/mg-hector/its-awesome-and-a-good-car-94265.htm
"Excellent Car
Awesome car with excellent quality features, voice control, excellent looks like a beast and worth for money."," Nov 22, 2019 ",By Raj Rock,5.0,https://www.cardekho.com/user-review/mg-hector/excellent-car-94262.htm
"I like spacious interior packed with features, refined engine and strong road presence. Fit and finish could be better and the infotainment system is a bit lacky. You just can't miss this car as its sheer size hits you before you even start focusing on the design detail."," Nov 21, 2019 ",By Ar S,4.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-first-impression-94217.htm
"Nice car with good and heavy looks. It is better than other SUVs. It has nice interiors with best ground clearance and looks like a big SUV. I looked it for the first time and what a great SUV with great design, interiors, great fog lights and nice exteriors. It is the best SUV in 15 lacs."," Nov 21, 2019 ",By Urdhab,5.0,https://www.cardekho.com/user-review/mg-hector/great-looks-mg-hector-94214.htm
"Love this car
I just love this car. Most advanced car in this price segment and one of the most luxurious car."," Nov 20, 2019 ",By Md Nayeem Mallick,5.0,https://www.cardekho.com/user-review/mg-hector/love-this-car-94143.htm
The car is very comfortable and looks are awesome. Worth for money and boot space is very comfortable. The 360-degree camera is also very useful and the sunroof is also very good.," Nov 20, 2019 ",By Ayub Kh,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-wow-car-94132.htm
"MG Hector - Father off all cars
The car facility is cool and fantastic. It looks awesome and the tyres have a strong grip."," Nov 21, 2019 ",By More Jay Jitendrabhai,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-father-off-all-cars-94235.htm
"Nice car to buy
Nice car with all features of luxury cars. There is enough space. The price range is good in this segment. It is stylish."," Nov 21, 2019 ",By Gokul Dinesh,5.0,https://www.cardekho.com/user-review/mg-hector/nice-car-to-buy-94172.htm
"Overrated car
This car is overrated and doesn't match the hype it created. It doesn't have a good ride quality. "," Nov 20, 2019 ",By Harshit Nayak,2.0,https://www.cardekho.com/user-review/mg-hector/overrated-car-94114.htm
"This is the best and only internet car available in India, all functions are operated by mobile app one touch plus the flexibility of seating system and ride comfortable control also nice both in city and highway for long journeys as its first car from Morrise garage its really commendable job from them."," Nov 17, 2019 ",By Sangram Sawant,5.0,https://www.cardekho.com/user-review/mg-hector/internet-incredible-car-93840.htm
"MG HECTOR is one of the best and fully loaded SUVs, which was provided at a lower cost in all variants. Ride quality and looks also good. Comfortable seats, panoramic sunroof, inside the internet and AC performance fabulous and it is a very practical car. Mileage is also very good which we get in cities or on highways although you can say that this car is value for money."," Nov 17, 2019 ",By Pubgpro Xyz,4.0,https://www.cardekho.com/user-review/mg-hector/hector-the-featured-suv-93834.htm
